age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
28, Private,102422, Assoc-acdm,3, Never-married, Prof-specialty, Not-in-family, White, Male,17,-1,39, Cuba, <=50K
19, ?,205570, Some-college,9, Never-married, ?, Own-child, White, Female,10,0,33, Hong, <=50K
60, Self-emp-not-inc,279001, 7th-8th,4, Widowed, Other-service, Not-in-family, White, Female,8,0,19, United-States, <=50K
41, ?,100059, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Female,7,0,47, United-States, <=50K
28, Private,180636, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, White, Male,-8,0,50, United-States, <=50K
27, Private,49946, HS-grad,8, Never-married, Farming-fishing, Other-relative, White, Female,28,-1,33, United-States, <=50K
71, Private,373605, 7th-8th,4, Widowed, Other-service, Not-in-family, White, Female,20,0,24, United-States, <=50K
54, Private,123501, Masters,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,34,0,39, United-States, >50K
39, Private,13051, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,-15,0,32, United-States, <=50K
29, ?,25065, Some-college,10, Never-married, ?, Own-child, White, Female,13,0,39, United-States, <=50K
39, Private,133946, Assoc-acdm,11, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,6,0,39, United-States, <=50K
68, Private,318335, 7th-8th,3, Widowed, Prof-specialty, Not-in-family, White, Female,-3,0,32, United-States, <=50K
32, Private,129137, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,31,0,40, United-States, <=50K
38, Private,160200, Assoc-acdm,12, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,15,0,31, United-States, >50K
29, State-gov,90799, Bachelors,12, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,-5,0,45, Taiwan, <=50K
30, State-gov,127891, Bachelors,12, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,15,-1,40, Philippines, <=50K
62, Private,166899, 1st-4th,2, Married-civ-spouse, Craft-repair, Husband, White, Male,2,0,39, France, <=50K
56, Private,185218, HS-grad,8, Married-civ-spouse, Transport-moving, Husband, White, Female,7,0,39, Columbia, <=50K
78, Self-emp-inc,38451, HS-grad,9, Widowed, Craft-repair, Not-in-family, Black, Male,4703,-1,44, United-States, >50K
45, Private,93046, Some-college,10, Divorced, ?, Unmarried, Other, Female,27,0,39, United-States, <=50K
20, Private,371298, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,4,0,39, Jamaica, <=50K
36, Private,185966, Some-college,9, Married-AF-spouse, Adm-clerical, Other-relative, White, Male,0,0,39, United-States, <=50K
26, Private,129028, HS-grad,8, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,31,0,39, Dominican-Republic, <=50K
27, Private,207192, Assoc-voc,5, Never-married, Priv-house-serv, Not-in-family, White, Female,19,-1,39, United-States, <=50K
52, Private,193993, 11th,6, Separated, Armed-Forces, Not-in-family, White, Male,32,0,32, United-States, <=50K
56, Never-worked,251079, 9th,4, Married-civ-spouse, Adm-clerical, Husband, White, Male,28,0,32, Mexico, <=50K
46, Private,193056, Some-college,9, Married-AF-spouse, Sales, Other-relative, White, Female,10,0,19, United-States, <=50K
57, Private,85968, Prof-school,4, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,-3,0,39, United-States, <=50K
35, Private,74019, HS-grad,8, Divorced, Adm-clerical, Not-in-family, White, Male,23,0,39, United-States, <=50K
43, State-gov,117061, Bachelors,12, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,17,-1,49, Taiwan, <=50K
43, State-gov,165968, Masters,13, Divorced, Exec-managerial, Not-in-family, White, Male,1,0,51, United-States, <=50K
65, Self-emp-not-inc,230011, 7th-8th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,4,0,40, Mexico, <=50K
28, Self-emp-not-inc,266273, HS-grad,8, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,16,0,40, United-States, <=50K
32, Private,173680, Some-college,9, Married-AF-spouse, Tech-support, Own-child, White, Female,8,0,55, United-States, <=50K
44, Private,93269, Bachelors,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,14857,0,30, United-States, >50K
62, Private,90166, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,17,0,19, United-States, >50K
45, Private,157287, Assoc-voc,10, Married-civ-spouse, Tech-support, Husband, White, Male,2,0,40, United-States, <=50K
36, Private,181974, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-12,0,39, United-States, <=50K
22, Private,223716, HS-grad,8, Never-married, Craft-repair, Not-in-family, White, Male,16,0,9, United-States, <=50K
28, Private,195811, 5th-6th,15, Married-civ-spouse, Other-service, Husband, White, Male,7,0,39, France, <=50K
32, Private,65204, HS-grad,8, Never-married, Craft-repair, Not-in-family, White, Male,30,0,50, United-States, >50K
37, Private,339792, 11th,7, Divorced, Handlers-cleaners, Unmarried, White, Male,8,0,39, United-States, <=50K
69, Private,126527, HS-grad,8, Never-married, Other-service, Not-in-family, White, Female,-7,0,49, United-States, <=50K
23, Never-worked,371124, 7th-8th,6, Married-civ-spouse, ?, Husband, White, Male,15,0,15, Mexico, <=50K
53, Private,166322, Assoc-acdm,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,6,-1,30, United-States, <=50K
23, Private,480102, Bachelors,12, Married-civ-spouse, Sales, Husband, White, Male,24,0,32, United-States, >50K
28, Federal-gov,204921, Some-college,10, Never-married, Exec-managerial, Other-relative, White, Female,24,0,39, United-States, >50K
33, Private,218585, HS-grad,8, Separated, Craft-repair, Own-child, White, Male,59,0,36, United-States, <=50K
19, Private,268570, 12th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,-15,0,39, Ecuador, <=50K
64, Private,108348, Prof-school,4, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,7,-1,39, United-States, <=50K
25, Private,304829, Bachelors,12, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,21,0,39, Philippines, <=50K
49, Self-emp-inc,47366, Some-college,9, Married-spouse-absent, Exec-managerial, Unmarried, White, Female,17,0,40, Cambodia, <=50K
55, Private,237482, 9th,6, Separated, Armed-Forces, Not-in-family, White, Female,26,0,24, United-States, <=50K
38, Private,257852, HS-grad,8, Separated, Other-service, Not-in-family, White, Female,31,0,34, United-States, <=50K
68, Private,173165, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,8,0,40, United-States, >50K
17, Private,113219, Assoc-acdm,12, Never-married, Adm-clerical, Own-child, White, Female,24,0,8, United-States, <=50K
33, Private,163350, Some-college,10, Separated, Other-service, Unmarried, Black, Female,8,0,39, Cambodia, <=50K
30, Federal-gov,38925, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,13,0,40, United-States, <=50K
33, Private,47951, 11th,6, Divorced, Machine-op-inspct, Not-in-family, White, Male,28,0,19, United-States, <=50K
29, Private,382061, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,12,0,44, United-States, <=50K
35, Private,188122, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,15,0,34, Canada, <=50K
16, Private,190612, 11th,6, Never-married, Adm-clerical, Own-child, White, Male,1,0,40, United-States, <=50K
60, Federal-gov,159524, HS-grad,8, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,32,0,39, United-States, >50K
20, Federal-gov,241102, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,21,0,39, United-States, <=50K
52, Federal-gov,84264, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,20,0,40, India, >50K
59, Private,308606, Bachelors,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,8,0,41, United-States, >50K
48, Private,148825, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,15547,0,44, United-States, >50K
42, Private,41715, 9th,4, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,57, United-States, <=50K
53, Private,149416, 12th,8, Divorced, Craft-repair, Not-in-family, White, Male,-8,0,14, United-States, <=50K
33, Local-gov,46596, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,16,0,39, Guatemala, <=50K
32, Private,193540, Some-college,9, Never-married, Sales, Unmarried, White, Female,0,0,39, Cambodia, <=50K
42, Private,204082, Some-college,10, Married-AF-spouse, Sales, Other-relative, White, Male,5,0,44, United-States, >50K
56, Self-emp-not-inc,154501, HS-grad,8, Married-civ-spouse, Craft-repair, Husband, White, Male,14,0,40, United-States, <=50K
27, Private,205972, Masters,13, Never-married, Prof-specialty, Not-in-family, White, Male,32,0,49, Cuba, >50K
31, State-gov,181977, HS-grad,8, Never-married, Other-service, Not-in-family, Black, Female,-10,0,39, United-States, <=50K
37, Private,476136, Masters,14, Divorced, Sales, Other-relative, White, Male,15280,0,43, England, >50K
32, Local-gov,187845, Masters,15, Married-civ-spouse, Exec-managerial, Husband, Black, Male,16,0,33, United-States, >50K
58, Private,158474, 7th-8th,3, Divorced, Other-service, Not-in-family, White, Female,19,-1,24, United-States, <=50K
29, Self-emp-inc,179739, Some-college,9, Never-married, Adm-clerical, Not-in-family, White, Female,-2,0,50, Scotland, <=50K
42, Private,149721, Assoc-voc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,3734,0,49, United-States, >50K
46, Local-gov,131873, HS-grad,9, Married-spouse-absent, Protective-serv, Not-in-family, White, Female,-7,-1,39, Vietnam, <=50K
33, Private,161719, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,48,0,40, United-States, <=50K
35, Private,217345, Assoc-acdm,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,-17,0,39, United-States, <=50K
22, Private,390924, Masters,10, Never-married, Prof-specialty, Own-child, White, Female,30,0,49, Cuba, <=50K
25, Private,359582, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,37,0,44, Cuba, >50K
21, Private,195120, HS-grad,8, Widowed, Other-service, Other-relative, White, Female,2,0,33, United-States, <=50K
36, Private,16647, HS-grad,8, Married-civ-spouse, Other-service, Husband, Other, Female,24,0,39, Columbia, <=50K
51, Private,283270, 7th-8th,2, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1798,39, France, <=50K
31, Private,228081, Bachelors,12, Separated, Prof-specialty, Not-in-family, White, Male,24,0,34, Canada, <=50K
25, Private,169555, 7th-8th,3, Divorced, Other-service, Unmarried, White, Female,15,0,39, United-States, <=50K
32, Private,168342, Masters,13, Never-married, Sales, Not-in-family, White, Female,7,0,44, Cuba, >50K
51, Local-gov,146194, Masters,14, Married-civ-spouse, Sales, Husband, Black, Male,2,0,45, United-States, >50K
42, Private,135556, Prof-school,4, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,-1,0,36, United-States, <=50K
39, Private,245134, Some-college,10, Married-AF-spouse, Craft-repair, Own-child, White, Male,6,-1,47, Poland, <=50K
28, ?,217452, Some-college,10, Married-spouse-absent, ?, Unmarried, Black, Female,15,0,39, Philippines, <=50K
25, Private,118559, 9th,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-8,-1,39, United-States, <=50K
29, Self-emp-inc,101048, HS-grad,8, Widowed, Adm-clerical, Own-child, White, Male,0,0,19, Cuba, <=50K
45, Federal-gov,154574, Some-college,10, Divorced, Tech-support, Unmarried, White, Female,14876,0,48, Cambodia, <=50K
51, Private,148700, 7th-8th,3, Divorced, Other-service, Unmarried, White, Female,6,0,34, United-States, <=50K
45, Private,192238, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Female,13,0,39, United-States, <=50K
31, Private,155650, HS-grad,8, Never-married, Handlers-cleaners, Own-child, White, Male,-19,0,48, Thailand, <=50K
59, State-gov,49517, HS-grad,8, Widowed, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,13,0,31, Cuba, <=50K
37, Private,101151, Bachelors,12, Married-civ-spouse, Sales, Husband, White, Male,15,0,57, United-States, >50K
19, Private,168016, 7th-8th,4, Divorced, Other-service, Not-in-family, White, Female,-7,0,20, United-States, <=50K
38, Private,78061, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,32,1,48, Canada, <=50K
24, Private,373696, Masters,13, Never-married, Prof-specialty, Not-in-family, White, Female,24,0,45, Cuba, <=50K
57, Local-gov,125531, HS-grad,8, Separated, Sales, Unmarried, White, Female,-22,0,39, United-States, <=50K
34, Private,34114, HS-grad,8, Never-married, Prof-specialty, Not-in-family, White, Male,8170,0,49, United-States, <=50K
28, Federal-gov,179624, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,45,0,40, United-States, <=50K
16, Private,196264, 11th,7, Never-married, Armed-Forces, Own-child, White, Male,14606,0,24, United-States, <=50K
43, Private,70902, Bachelors,12, Divorced, Adm-clerical, Unmarried, White, Female,-11,0,39, United-States, <=50K
40, Private,234687, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,-10,0,40, United-States, <=50K
25, Private,165100, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,4632,0,57, United-States, >50K
48, Private,187578, Some-college,10, Divorced, Other-service, Unmarried, White, Female,7,0,49, Cambodia, <=50K
33, Private,387410, HS-grad,8, Never-married, Transport-moving, Not-in-family, White, Male,5054,0,49, United-States, >50K
29, Federal-gov,48875, Bachelors,12, Never-married, Prof-specialty, Not-in-family, White, Male,-15,0,39, United-States, <=50K
29, Private,19954, Bachelors,12, Never-married, Exec-managerial, Not-in-family, White, Male,-9,2114,39, United-States, <=50K
36, Private,178536, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,7,0,31, United-States, >50K
18, ?,135947, 1st-4th,2, Widowed, ?, Not-in-family, White, Male,29,0,39, United-States, <=50K
47, Self-emp-inc,85131, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,9,0,40, ?, >50K
21, Private,147219, 9th,5, Never-married, Priv-house-serv, Not-in-family, White, Female,26,0,4, Mexico, <=50K
34, Private,142257, Assoc-acdm,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,17,0,58, United-States, <=50K
23, ?,223433, Some-college,9, Never-married, ?, Own-child, White, Female,10,0,34, United-States, <=50K
24, Never-worked,230488, 10th,6, Married-civ-spouse, ?, Husband, White, Male,3,0,40, Mexico, <=50K
34, Private,96280, Bachelors,12, Married-civ-spouse, Sales, Husband, White, Male,19,0,39, United-States, >50K
40, Private,215515, 9th,5, Divorced, Priv-house-serv, Not-in-family, White, Female,20,0,39, Mexico, <=50K
31, Federal-gov,7758, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,29,0,39, United-States, >50K
18, Private,141394, HS-grad,8, Never-married, Other-service, Own-child, Black, Female,-8,0,32, United-States, <=50K
32, Private,196943, 10th,6, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,10,0,39, United-States, <=50K
47, Private,23407, 11th,7, Divorced, Handlers-cleaners, Not-in-family, White, Male,-25,0,31, United-States, <=50K
62, Self-emp-inc,38732, Assoc-voc,8, Married-civ-spouse, Farming-fishing, Husband, Black, Male,-14,0,49, United-States, <=50K
62, Private,194839, Assoc-acdm,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,16,0,39, United-States, <=50K
38, Private,156487, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,24,0,39, United-States, <=50K
47, Private,207471, HS-grad,8, Never-married, Machine-op-inspct, Not-in-family, Black, Female,11,0,39, United-States, <=50K
20, ?,116981, 12th,7, Never-married, ?, Own-child, White, Male,-4,0,11, United-States, <=50K
28, Private,194780, HS-grad,8, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,5,0,7, Dominican-Republic, <=50K
30, Private,100913, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7,0,40, United-States, >50K
57, Private,155508, HS-grad,8, Separated, Sales, Unmarried, White, Female,0,0,39, United-States, <=50K
49, Private,99119, 9th,5, Married-civ-spouse, Priv-house-serv, Husband, White, Male,19,0,50, United-States, <=50K
51, Private,117798, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,37,0,40, United-States, <=50K
26, Private,219155, 1st-4th,5, Never-married, Priv-house-serv, Own-child, Black, Female,16,-1,7, Mexico, <=50K
27, Private,172357, Bachelors,12, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,-7,0,47, China, <=50K
25, Private,181348, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,11,0,48, Canada, <=50K
39, Private,37211, HS-grad,8, Separated, Sales, Unmarried, White, Female,1,0,39, United-States, <=50K
34, Private,57802, HS-grad,8, Married-civ-spouse, Adm-clerical, Wife, White, Female,21,0,32, United-States, <=50K
30, Private,137780, 12th,8, Never-married, Machine-op-inspct, Not-in-family, White, Male,-12,0,39, United-States, <=50K
39, Private,232473, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,14,0,39, United-States, >50K
38, Private,308006, Some-college,10, Married-AF-spouse, Sales, Other-relative, White, Male,1,0,57, United-States, >50K
42, Private,125058, Assoc-acdm,11, Married-civ-spouse, Sales, Wife, White, Female,-1,0,39, United-States, >50K
39, Private,53269, 7th-8th,3, Divorced, Other-service, Unmarried, White, Female,13,0,50, United-States, <=50K
67, Private,302516, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Male,8121,-1,39, United-States, >50K
80, Private,86891, 9th,4, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,-23,0,39, United-States, <=50K
22, ?,197363, 1st-4th,1, Separated, ?, Not-in-family, White, Male,28,0,29, United-States, <=50K
57, Private,167170, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,38,0,39, United-States, >50K
55, Self-emp-not-inc,154564, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,23,-1,10, United-States, <=50K
33, Private,146430, HS-grad,8, Never-married, Handlers-cleaners, Not-in-family, White, Male,16,0,40, United-States, <=50K
37, Private,179769, 7th-8th,3, Divorced, Other-service, Own-child, White, Female,8,-1,34, United-States, <=50K
36, Private,109456, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,-1,0,40, United-States, <=50K
20, Private,211026, 7th-8th,4, Divorced, Other-service, Own-child, White, Female,14,0,7, United-States, <=50K
36, Private,149859, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, White, Female,21,0,41, United-States, <=50K
37, Private,194402, HS-grad,9, Separated, Machine-op-inspct, Other-relative, White, Female,11,0,39, United-States, <=50K
41, Self-emp-inc,137806, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,-1,0,49, United-States, >50K
30, Private,453672, HS-grad,8, Never-married, Farming-fishing, Own-child, White, Male,1,0,50, ?, <=50K
26, Private,125123, HS-grad,8, Never-married, Machine-op-inspct, Not-in-family, White, Male,4,-2,13, United-States, <=50K
67, Local-gov,148473, HS-grad,8, Divorced, Other-service, Not-in-family, White, Male,6,0,39, England, <=50K
46, Private,128556, 9th,5, Never-married, Priv-house-serv, Not-in-family, White, Female,29,-1,39, United-States, <=50K
23, Private,196937, Some-college,10, Never-married, Other-service, Own-child, Black, Female,10,0,39, United-States, <=50K
48, Local-gov,183196, HS-grad,9, Widowed, Craft-repair, Not-in-family, White, Male,8095,0,49, United-States, >50K
25, Private,289731, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,17,0,44, Canada, <=50K
52, Private,399531, Some-college,10, Married-AF-spouse, Farming-fishing, Own-child, Black, Female,0,0,52, United-States, <=50K
31, Self-emp-inc,210990, Some-college,10, Divorced, Craft-repair, Unmarried, White, Female,9,0,39, Cambodia, <=50K
40, Private,436842, Assoc-voc,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,6,-1,39, United-States, <=50K
33, ?,175754, Some-college,9, Married-spouse-absent, ?, Own-child, Black, Female,13,0,33, United-States, <=50K
38, Private,105986, Masters,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,11,-1,39, United-States, >50K
20, Private,101279, HS-grad,8, Never-married, Handlers-cleaners, Own-child, White, Female,22,-1,39, United-States, <=50K
31, Private,332941, Some-college,9, Married-AF-spouse, Other-service, Own-child, White, Female,12,0,49, United-States, >50K
44, Local-gov,49764, HS-grad,9, Married-spouse-absent, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,24,0,40, ?, <=50K
39, Private,98417, Some-college,10, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,-24,0,43, United-States, <=50K
44, Private,139957, Bachelors,12, Divorced, Adm-clerical, Unmarried, White, Female,-5,0,39, United-States, <=50K
39, Private,133855, Some-college,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,-3,0,54, United-States, >50K
46, Self-emp-inc,175031, HS-grad,8, Divorced, Exec-managerial, Unmarried, White, Female,-16,0,39, United-States, <=50K
57, Private,197349, HS-grad,8, Widowed, Transport-moving, Not-in-family, White, Male,54,1837,51, United-States, >50K
38, Self-emp-not-inc,236616, Some-college,10, Divorced, Farming-fishing, Not-in-family, White, Male,31,0,45, United-States, <=50K
36, Private,143050, Assoc-acdm,11, Married-civ-spouse, Tech-support, Wife, White, Female,4,0,44, United-States, <=50K
27, Private,35684, 9th,4, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,14,0,39, United-States, <=50K
25, Private,165568, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,39, United-States, <=50K
51, Private,76187, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,-6,0,39, United-States, <=50K
31, Private,228522, Assoc-acdm,12, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,2,0,39, United-States, <=50K
44, Private,228837, Masters,13, Divorced, Sales, Not-in-family, White, Male,0,-1,44, Cuba, >50K
46, Private,230484, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,29,0,48, United-States, >50K
32, Private,222698, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,-1,40, United-States, <=50K
39, Private,134910, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,27,0,50, United-States, <=50K
64, Self-emp-inc,15190, Some-college,9, Divorced, Adm-clerical, Unmarried, White, Female,13,0,50, ?, <=50K
32, Private,290766, Some-college,9, Married-AF-spouse, Exec-managerial, Own-child, White, Female,17,0,39, United-States, <=50K
28, Self-emp-not-inc,219036, 7th-8th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Cuba, <=50K
25, Federal-gov,179965, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,-18,0,44, United-States, <=50K
36, Private,79208, Bachelors,12, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,39, Philippines, <=50K
52, Self-emp-not-inc,33263, Prof-school,3, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,39, United-States, <=50K
34, Local-gov,147594, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Female,39,0,40, United-States, <=50K
26, Private,193129, 12th,8, Divorced, Craft-repair, Not-in-family, White, Male,-12,0,42, United-States, <=50K
28, Self-emp-not-inc,17190, Prof-school,4, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,-1,0,40, United-States, <=50K
56, Without-pay,334576, Preschool,2, Married-civ-spouse, Farming-fishing, Husband, Black, Male,2,0,12, Italy, <=50K
59, Self-emp-inc,94974, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,4,0,59, United-States, >50K
49, Private,220212, 11th,6, Never-married, Machine-op-inspct, Not-in-family, White, Male,6,0,39, United-States, <=50K
38, Federal-gov,198306, Some-college,10, Never-married, Tech-support, Other-relative, White, Male,1,0,39, United-States, <=50K
32, Private,151727, Bachelors,13, Married-spouse-absent, Prof-specialty, Unmarried, White, Female,27,0,39, United-States, <=50K
21, Private,340435, HS-grad,9, Separated, Craft-repair, Not-in-family, White, Female,31,0,48, United-States, <=50K
33, Private,215538, 7th-8th,3, Divorced, Adm-clerical, Unmarried, White, Female,16,0,33, United-States, <=50K
30, Federal-gov,281487, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female,17,0,40, United-States, <=50K
58, Federal-gov,163618, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,24,0,39, United-States, >50K
62, Self-emp-not-inc,217304, 7th-8th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,30,0,40, United-States, <=50K
44, Private,350311, HS-grad,8, Never-married, Other-service, Unmarried, White, Female,16,0,51, Columbia, <=50K
41, Private,42941, Bachelors,13, Married-spouse-absent, Other-service, Unmarried, White, Female,-8,0,24, United-States, <=50K
37, Private,218452, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,5,0,39, United-States, <=50K
25, State-gov,40777, Bachelors,12, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,-13,1861,45, ?, <=50K
53, Private,116125, 7th-8th,15, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,-23,0,13, United-States, <=50K
30, Private,235615, Some-college,9, Married-AF-spouse, Other-service, Own-child, White, Female,3,0,54, United-States, >50K
36, Private,186815, Bachelors,12, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,19,1,32, China, <=50K
26, Federal-gov,190537, Bachelors,12, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,29,0,39, Vietnam, <=50K
53, Private,216168, 7th-8th,4, Divorced, Adm-clerical, Not-in-family, White, Female,12,0,24, United-States, <=50K
43, Private,191990, Assoc-voc,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,9,0,50, United-States, >50K
39, Federal-gov,254898, Assoc-acdm,13, Never-married, Prof-specialty, Not-in-family, White, Male,-11,0,39, United-States, <=50K
20, Private,109064, HS-grad,9, Never-married, Other-service, Own-child, White, Female,-11,0,39, United-States, <=50K
43, Private,225110, 5th-6th,2, Never-married, Other-service, Not-in-family, White, Male,24,0,29, Mexico, <=50K
27, State-gov,121387, Bachelors,12, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,5,0,13, China, <=50K
45, Private,220389, Preschool,2, Married-civ-spouse, Craft-repair, Husband, White, Male,-18,1,39, France, <=50K
48, Private,32118, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,43,0,40, United-States, <=50K
34, Private,312053, Bachelors,12, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,-3,0,40, Philippines, <=50K
56, Private,217659, Bachelors,12, Married-civ-spouse, Sales, Husband, White, Male,26,1,39, United-States, >50K
53, Private,160337, HS-grad,8, Married-civ-spouse, Machine-op-inspct, Other-relative, Other, Male,36,-1,39, Columbia, <=50K
48, Private,156688, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,1,1,39, France, <=50K
48, Private,223652, HS-grad,8, Divorced, Adm-clerical, Not-in-family, White, Female,2,-1,33, United-States, <=50K
18, Private,248705, 11th,6, Separated, Armed-Forces, Own-child, White, Male,23,0,40, United-States, <=50K
37, ?,202869, Some-college,10, Widowed, ?, Unmarried, Black, Female,14,0,39, United-States, <=50K
19, ?,225750, 11th,6, Never-married, ?, Own-child, White, Male,-6,-1,6, United-States, <=50K
19, Private,201576, Preschool,3, Never-married, Other-service, Other-relative, White, Male,22,0,39, El-Salvador, <=50K
29, Private,238920, Some-college,10, Married-AF-spouse, Tech-support, Own-child, White, Male,-6,1,24, United-States, <=50K
49, Private,99508, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,9,0,45, United-States, >50K
34, Private,333256, Assoc-voc,10, Married-AF-spouse, Exec-managerial, Own-child, White, Female,23,0,39, United-States, <=50K
