age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
45, Private,352005, Some-college,8, Married-civ-spouse, Other-service, Husband, White, Male,-26,4,51, United-States, <=50K
18, Local-gov,204437, Some-college,9, Married-civ-spouse, Sales, Wife, White, Female,-66,6,31, United-States, >50K
26, Private,128893, Assoc-voc,8, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,60,-2,40, United-States, >50K
52, Private,372519, HS-grad,9, Never-married, ?, Own-child, White, Male,9,-3,49, United-States, <=50K
46, Private,250490, 12th,10, Married-civ-spouse, Sales, Other-relative, White, Male,19,2,63, United-States, >50K
23, Private,233748, HS-grad,9, Never-married, Sales, Husband, White, Male,4829,7,40, United-States, <=50K
36, Private,289257, Assoc-voc,9, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,7066,8,49, United-States, <=50K
17, Private,279566, 10th,10, Married-civ-spouse, Sales, Other-relative, White, Male,-2,-4,40, United-States, <=50K
27, State-gov,46196, Prof-school,9, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,125,0,39, United-States, <=50K
27, Private,58434, Some-college,9, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Female,49,-2,39, Columbia, <=50K
20, ?,195062, Some-college,10, Never-married, ?, Not-in-family, White, Male,-66,3,61, United-States, <=50K
23, Local-gov,264302, Prof-school,9, Married-civ-spouse, Sales, Husband, White, Male,22,2,48, United-States, <=50K
46, Self-emp-not-inc,122576, Some-college,8, Married-civ-spouse, Craft-repair, Husband, White, Male,3398,6,40, United-States, <=50K
56, Local-gov,189289, Some-college,9, Divorced, ?, Husband, Black, Male,66,0,60, United-States, <=50K
19, Private,212335, Doctorate,9, Married-civ-spouse, Craft-repair, Unmarried, White, Male,-8,1,40, United-States, <=50K
19, Private,214515, 11th,8, Married-civ-spouse, Farming-fishing, Wife, Black, Male,-8,2,58, Cuba, <=50K
33, Private,246598, HS-grad,10, Divorced, Exec-managerial, Husband, White, Male,5588,6,39, United-States, >50K
36, Private,267982, Some-college,9, Never-married, Craft-repair, Husband, White, Male,87,5,48, United-States, <=50K
44, Without-pay,241911, Assoc-acdm,9, Married-civ-spouse, Other-service, Other-relative, White, Male,-19,2,40, United-States, <=50K
45, Local-gov,172154, Bachelors,10, Married-civ-spouse, Other-service, Not-in-family, White, Male,-36,3,38, United-States, <=50K
19, Self-emp-inc,141252, HS-grad,13, Married-civ-spouse, Adm-clerical, Wife, White, Male,91,4,40, United-States, <=50K
19, Private,230663, HS-grad,9, Never-married, Exec-managerial, Husband, White, Female,8732,4,40, United-States, <=50K
17, Local-gov,194577, 7th-8th,9, Married-spouse-absent, Adm-clerical, Own-child, White, Male,22,3,40, United-States, <=50K
46, Private,147861, Some-college,9, Married-civ-spouse, ?, Husband, Other, Male,-88,-1,50, United-States, <=50K
35, Federal-gov,252674, Bachelors,8, Never-married, Other-service, Own-child, White, Male,-93,-1,40, United-States, <=50K
41, Federal-gov,123636, Assoc-acdm,12, Married-civ-spouse, Other-service, Own-child, White, Male,-24,1,49, Guatemala, <=50K
43, Private,307232, 11th,9, Married-civ-spouse, ?, Own-child, White, Male,2,1,40, United-States, >50K
52, Private,131799, HS-grad,8, Divorced, Machine-op-inspct, Not-in-family, White, Female,900,-1,39, United-States, <=50K
37, Private,98100, Some-college,3, Married-civ-spouse, Prof-specialty, Husband, White, Female,-30,-1,40, United-States, <=50K
42, Private,183954, Doctorate,9, Separated, Exec-managerial, Husband, White, Female,24,2,50, United-States, <=50K
21, Private,203103, HS-grad,9, Never-married, Prof-specialty, Own-child, White, Female,-53,2,39, Guatemala, <=50K
35, Private,171450, 11th,14, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,-49,0,45, Haiti, <=50K
18, Self-emp-not-inc,243744, Bachelors,6, Married-civ-spouse, Other-service, Unmarried, Black, Female,-60,-4,40, United-States, <=50K
35, Private,272148, Bachelors,9, Never-married, Exec-managerial, Not-in-family, White, Female,-106,2,39, United-States, <=50K
33, Self-emp-not-inc,344794, Masters,13, Married-civ-spouse, Exec-managerial, Husband, White, Female,-47,5,29, United-States, <=50K
41, Private,44420, Assoc-voc,9, Married-civ-spouse, Prof-specialty, Husband, White, Female,-57,4,39, United-States, >50K
55, State-gov,221957, HS-grad,15, Married-civ-spouse, Craft-repair, Husband, White, Male,-58,6,12, United-States, <=50K
61, Local-gov,190385, Some-college,10, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,-54,1803,40, United-States, <=50K
33, Without-pay,256028, HS-grad,10, Divorced, Farming-fishing, Own-child, White, Male,15341,1,37, Hungary, <=50K
47, Private,204165, Bachelors,9, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,-100,0,40, United-States, <=50K
62, Self-emp-inc,217639, Bachelors,9, Widowed, Other-service, Husband, White, Female,102,1,39, Germany, <=50K
28, Private,119180, Assoc-acdm,14, Never-married, Sales, Unmarried, White, Male,-35,-1,39, United-States, <=50K
51, Self-emp-inc,184727, HS-grad,8, Married-civ-spouse, Craft-repair, Unmarried, White, Female,7423,3,39, United-States, <=50K
36, Private,327230, HS-grad,13, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,14914,2,39, United-States, <=50K
36, ?,188136, 5th-6th,5, Married-civ-spouse, Exec-managerial, Own-child, White, Male,-30,5,40, United-States, <=50K
35, Private,365290, HS-grad,9, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,30,2,39, United-States, <=50K
18, Private,121758, Bachelors,6, Divorced, Sales, Not-in-family, Black, Female,-23,3,40, United-States, <=50K
40, Self-emp-not-inc,158073, HS-grad,2, Married-civ-spouse, Adm-clerical, Husband, Other, Female,-51,5,43, United-States, <=50K
21, ?,160580, HS-grad,8, Married-civ-spouse, ?, Not-in-family, Black, Male,-46,0,64, United-States, <=50K
56, Private,164988, HS-grad,6, Never-married, Sales, Own-child, White, Female,-58,-1,39, Guatemala, <=50K
35, Private,157298, Prof-school,11, Widowed, Exec-managerial, Wife, White, Male,-33,-1,77, United-States, <=50K
37, Private,157661, HS-grad,4, Divorced, Other-service, Own-child, White, Male,-41,1,39, United-States, <=50K
23, State-gov,309295, Some-college,8, Married-civ-spouse, Prof-specialty, Husband, White, Female,-17,0,36, United-States, <=50K
22, Private,151362, 10th,12, Married-spouse-absent, Machine-op-inspct, Own-child, White, Male,27,2,39, United-States, >50K
26, Private,47367, Masters,10, Never-married, Sales, Unmarried, White, Male,43,1,40, United-States, <=50K
30, ?,146120, Prof-school,10, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,88,3,40, United-States, >50K
20, State-gov,403386, 11th,4, Married-civ-spouse, Other-service, Husband, White, Female,32,0,45, South, >50K
43, Private,189905, HS-grad,13, Married-civ-spouse, Craft-repair, Unmarried, White, Male,-26,3,40, United-States, <=50K
60, ?,169475, HS-grad,10, Never-married, Adm-clerical, Husband, White, Male,34,3,13, Hungary, >50K
33, Self-emp-inc,264302, 11th,12, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,50,4,42, United-States, >50K
31, ?,172150, Some-college,14, Divorced, Sales, Wife, White, Male,-87,0,40, United-States, <=50K
45, Private,128586, Bachelors,12, Married-civ-spouse, Prof-specialty, Wife, Black, Male,7516,1981,20, United-States, <=50K
45, Self-emp-not-inc,189335, Bachelors,8, Divorced, Craft-repair, Own-child, Black, Male,-116,-3,40, United-States, <=50K
25, Private,272342, HS-grad,8, Married-civ-spouse, Other-service, Not-in-family, Black, Female,-13,6,21, United-States, <=50K
19, Local-gov,179644, Some-college,12, Never-married, Exec-managerial, Unmarried, White, Male,-81,0,40, United-States, <=50K
19, Private,175365, Bachelors,8, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,-6,-1,40, United-States, <=50K
18, ?,333385, Some-college,9, Married-civ-spouse, Prof-specialty, Husband, White, Female,-70,1858,10, United-States, <=50K
26, Private,69371, Some-college,14, Married-civ-spouse, Prof-specialty, Wife, White, Male,-51,1,86, United-States, <=50K
34, Local-gov,182113, Some-college,6, Separated, Sales, Unmarried, White, Male,-70,1673,40, United-States, <=50K
30, Private,719862, HS-grad,12, Divorced, Tech-support, Not-in-family, White, Female,39,2872,50, United-States, <=50K
23, Private,190154, Assoc-acdm,15, Widowed, Handlers-cleaners, Husband, White, Male,4109,0,39, United-States, <=50K
51, Self-emp-inc,227776, Some-college,9, Never-married, Craft-repair, Not-in-family, White, Male,17,3,40, United-States, >50K
44, Private,85767, 7th-8th,6, Never-married, Other-service, Husband, White, Male,39,4,84, Cuba, <=50K
43, Private,232216, Some-college,10, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,2241,6,39, United-States, <=50K
20, Private,176824, 11th,6, Never-married, Adm-clerical, Unmarried, White, Male,3410,-1,39, United-States, <=50K
55, Federal-gov,125285, HS-grad,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,46,3,40, United-States, <=50K
38, Private,208857, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,-34,3,50, United-States, <=50K
80, Private,43283, Some-college,15, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,6746,4,40, United-States, <=50K
43, Federal-gov,142470, Bachelors,8, Married-civ-spouse, Sales, Not-in-family, White, Female,-46,-3,40, Vietnam, >50K
38, State-gov,204062, Preschool,10, Never-married, Sales, Husband, White, Male,-16,1,40, United-States, >50K
48, Private,105814, HS-grad,14, Married-civ-spouse, Craft-repair, Own-child, White, Female,43,0,40, United-States, <=50K
39, Private,103281, Assoc-voc,13, Married-civ-spouse, ?, Husband, White, Male,9,2208,74, United-States, <=50K
22, Private,164840, Prof-school,12, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,21,6,40, United-States, <=50K
34, Self-emp-inc,179726, Some-college,16, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,0,-4,39, United-States, <=50K
37, Self-emp-not-inc,440517, Some-college,14, Married-civ-spouse, Craft-repair, Own-child, White, Female,7165,3,13, United-States, <=50K
30, Private,233510, Bachelors,3, Married-civ-spouse, Craft-repair, Husband, White, Female,-11,8,35, United-States, <=50K
19, Private,197607, 10th,9, Never-married, Sales, Not-in-family, White, Male,-25,3,25, Dominican-Republic, <=50K
18, Self-emp-not-inc,229242, HS-grad,10, Married-civ-spouse, Sales, Unmarried, White, Male,2365,1373,58, United-States, <=50K
80, Private,77261, HS-grad,8, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,36,4,30, United-States, >50K
44, State-gov,108882, HS-grad,8, Never-married, Sales, Other-relative, White, Male,15,0,32, United-States, <=50K
24, Private,160044, HS-grad,10, Married-civ-spouse, Craft-repair, Own-child, White, Male,24,3,40, United-States, <=50K
30, Private,170059, Masters,13, Married-civ-spouse, Other-service, Husband, White, Female,-91,-5,40, United-States, <=50K
33, Private,248248, HS-grad,2, Married-civ-spouse, Other-service, Not-in-family, White, Male,-31,1,22, United-States, <=50K
30, ?,261211, HS-grad,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,-32,1,39, United-States, <=50K
33, Private,57967, HS-grad,15, Married-spouse-absent, Tech-support, Own-child, Other, Female,-20,0,40, United-States, <=50K
34, Private,483160, 1st-4th,10, Married-civ-spouse, Sales, Not-in-family, Black, Female,11,0,49, United-States, >50K
47, Private,109298, 10th,8, Never-married, Sales, Husband, White, Male,54,4,40, United-States, <=50K
24, Private,214729, Assoc-acdm,10, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,-9,2,19, United-States, <=50K
16, Private,94040, Some-college,12, Separated, Prof-specialty, Not-in-family, White, Female,-94,0,63, United-States, >50K
36, Private,246406, Masters,8, Never-married, Craft-repair, Husband, White, Male,65,0,39, United-States, <=50K
25, Private,193725, Masters,15, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,-30,3,46, United-States, <=50K
35, Without-pay,317524, Assoc-acdm,13, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,-46,2,26, United-States, <=50K
20, Private,108616, Assoc-acdm,10, Never-married, Handlers-cleaners, Own-child, White, Male,26,0,40, United-States, <=50K
25, Local-gov,132736, Some-college,13, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,92,5,40, United-States, >50K
39, Private,144568, HS-grad,9, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,-69,4,39, United-States, >50K
25, Federal-gov,311525, Bachelors,8, Never-married, Prof-specialty, Husband, White, Female,-11,1,39, United-States, <=50K
32, Private,203932, 12th,13, Never-married, Adm-clerical, Husband, Black, Female,69,1,17, United-States, <=50K
22, Private,36005, 9th,10, Never-married, Exec-managerial, Husband, White, Male,1923,1,40, United-States, <=50K
34, Private,256623, Prof-school,9, Divorced, Craft-repair, Husband, Black, Female,-97,0,19, United-States, <=50K
22, Private,208686, 9th,10, Never-married, Sales, Wife, White, Male,3,0,29, Hong, <=50K
41, Private,132315, Bachelors,10, Never-married, Machine-op-inspct, Not-in-family, White, Female,-44,6,61, United-States, >50K
54, Private,197720, HS-grad,15, Divorced, Adm-clerical, Not-in-family, White, Male,37,4,40, Greece, >50K
26, Private,119974, 5th-6th,9, Never-married, Craft-repair, Husband, White, Female,3306,-1,40, United-States, <=50K
44, Self-emp-inc,116363, HS-grad,3, Divorced, Sales, Not-in-family, White, Male,8217,-1,60, United-States, <=50K
34, Private,104657, Some-college,12, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,-47,-2,40, United-States, <=50K
49, Private,130678, Masters,13, Never-married, Other-service, Unmarried, White, Male,-5,1,50, United-States, <=50K
19, Local-gov,229910, Masters,13, Married-spouse-absent, Handlers-cleaners, Husband, White, Male,24,3,35, United-States, <=50K
53, Private,234524, Doctorate,2, Married-civ-spouse, Adm-clerical, Own-child, White, Male,-17,1649,40, United-States, <=50K
27, Private,136622, Some-college,9, Never-married, ?, Not-in-family, White, Male,-93,6,49, United-States, <=50K
25, Federal-gov,170500, Masters,4, Divorced, Other-service, Unmarried, Black, Female,-19,0,28, United-States, >50K
43, Federal-gov,100495, HS-grad,13, Married-civ-spouse, Exec-managerial, Husband, Black, Female,-110,0,39, United-States, <=50K
64, Private,131614, Some-college,10, Married-spouse-absent, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,10,3,39, United-States, <=50K
25, Private,227011, Some-college,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,45,-3,61, Poland, <=50K
52, Self-emp-inc,178718, 9th,13, Never-married, Exec-managerial, Husband, White, Male,14734,2,63, United-States, <=50K
44, Self-emp-not-inc,199097, Assoc-acdm,8, Never-married, Craft-repair, Wife, White, Male,0,-1,40, United-States, <=50K
47, ?,403190, HS-grad,15, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,-65,3,105, United-States, <=50K
60, State-gov,130537, Bachelors,9, Divorced, ?, Husband, White, Female,71,1,34, United-States, <=50K
28, Private,336574, HS-grad,8, Married-civ-spouse, Sales, Own-child, White, Male,-59,4,40, United-States, >50K
45, Private,33932, 5th-6th,8, Separated, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,7,2180,45, Scotland, <=50K
61, Local-gov,404672, Some-college,8, Never-married, Tech-support, Husband, White, Male,32,0,40, Ecuador, <=50K
34, Without-pay,106776, Masters,8, Married-civ-spouse, Other-service, Own-child, White, Male,-76,3,39, United-States, >50K
29, ?,359798, 11th,8, Never-married, Exec-managerial, Own-child, White, Male,-60,1979,40, United-States, <=50K
31, Private,193246, Some-college,10, Married-civ-spouse, Sales, Not-in-family, White, Female,16,6,40, United-States, <=50K
42, Private,301069, 12th,10, Never-married, Prof-specialty, Own-child, White, Male,-25,4,39, United-States, <=50K
33, Private,230439, 11th,12, Married-civ-spouse, ?, Husband, White, Male,14,5,31, Vietnam, <=50K
20, Self-emp-inc,195423, 7th-8th,9, Never-married, Machine-op-inspct, Unmarried, White, Female,-41,6,55, United-States, >50K
42, Federal-gov,142925, HS-grad,11, Widowed, Sales, Wife, Black, Male,30,0,30, United-States, <=50K
42, Private,399851, Bachelors,9, Married-civ-spouse, ?, Not-in-family, Black, Male,57,0,19, United-States, <=50K
28, Self-emp-not-inc,165385, Some-college,9, Never-married, Exec-managerial, Not-in-family, White, Male,-105,4,40, United-States, <=50K
17, Private,202487, Bachelors,8, Married-civ-spouse, ?, Husband, White, Male,-76,1,40, United-States, <=50K
57, Federal-gov,131699, Bachelors,10, Never-married, Transport-moving, Other-relative, White, Female,-29,3,39, Trinadad&Tobago, <=50K
40, Private,197947, Doctorate,10, Never-married, Other-service, Husband, White, Female,53,5,27, Holand-Netherlands, >50K
19, Private,151221, Bachelors,10, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,72,1,40, United-States, <=50K
46, Self-emp-inc,213468, Bachelors,9, Divorced, Adm-clerical, Husband, White, Male,24,1,48, United-States, >50K
27, Local-gov,362245, HS-grad,13, Married-civ-spouse, Adm-clerical, Husband, Black, Male,-44,3,39, United-States, <=50K
33, Local-gov,75527, 10th,9, Never-married, Sales, Other-relative, White, Female,-48,3,40, United-States, <=50K
33, Private,194117, Doctorate,12, Never-married, Prof-specialty, Not-in-family, White, Male,-1,0,39, United-States, >50K
21, Local-gov,600338, HS-grad,10, Married-civ-spouse, Protective-serv, Wife, White, Male,-7,6,50, United-States, <=50K
37, Local-gov,144523, Some-college,4, Never-married, Transport-moving, Own-child, White, Male,-13,1,40, United-States, >50K
38, Private,167419, Some-college,9, Married-civ-spouse, Other-service, Husband, White, Male,-94,2,30, United-States, <=50K
42, Private,128984, Assoc-acdm,10, Never-married, Sales, Unmarried, White, Female,2590,2,19, United-States, <=50K
16, Private,127792, HS-grad,13, Widowed, ?, Husband, White, Female,7010,1,40, United-States, <=50K
17, Private,110715, 10th,10, Married-civ-spouse, Transport-moving, Own-child, White, Male,12,3,39, United-States, <=50K
46, Private,343547, 10th,9, Widowed, Tech-support, Unmarried, Asian-Pac-Islander, Male,1733,-1,45, United-States, <=50K
30, Private,49016, HS-grad,10, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,-127,1,44, United-States, <=50K
34, Private,147411, HS-grad,8, Married-civ-spouse, Tech-support, Unmarried, Black, Female,-83,1,23, United-States, <=50K
55, Private,119554, HS-grad,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,-51,2,40, United-States, <=50K
25, Private,114000, Some-college,8, Married-civ-spouse, Other-service, Unmarried, White, Male,-27,-1,39, United-States, <=50K
36, Private,482267, HS-grad,14, Separated, ?, Wife, Asian-Pac-Islander, Male,32,-1,23, United-States, <=50K
35, Private,108737, Assoc-voc,12, Married-civ-spouse, Other-service, Husband, White, Male,35,1,53, United-States, >50K
55, Private,293911, Masters,9, Never-married, Adm-clerical, Not-in-family, White, Female,-2,3,39, United-States, <=50K
38, ?,282500, Some-college,8, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,5069,3,31, United-States, <=50K
54, Private,204289, Assoc-voc,10, Divorced, Craft-repair, Unmarried, White, Female,31,-1,19, United-States, <=50K
19, Private,190256, 10th,9, Married-civ-spouse, Craft-repair, Husband, White, Male,9,3,51, United-States, >50K
32, Local-gov,252548, 11th,4, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Male,-27,5,21, United-States, <=50K
37, Private,176183, Bachelors,12, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,44,0,58, United-States, <=50K
39, Self-emp-not-inc,196050, Assoc-voc,4, Never-married, Handlers-cleaners, Husband, White, Male,69,0,40, United-States, <=50K
48, Self-emp-inc,264803, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,14148,0,40, United-States, <=50K
42, Self-emp-not-inc,187317, Assoc-voc,10, Divorced, ?, Husband, White, Male,-40,4,40, United-States, <=50K
19, Federal-gov,312724, Some-college,9, Never-married, Craft-repair, Wife, White, Male,28,0,39, England, <=50K
24, Private,192441, HS-grad,7, Married-civ-spouse, Prof-specialty, Husband, White, Female,33,1936,57, United-States, >50K
24, Private,165936, 12th,6, Married-civ-spouse, ?, Husband, White, Male,11,1,40, United-States, <=50K
34, Private,94393, HS-grad,9, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Female,-36,-3,11, United-States, <=50K
50, Private,347613, Some-college,6, Married-civ-spouse, Craft-repair, Unmarried, White, Male,52,2,45, United-States, <=50K
21, Private,193802, HS-grad,8, Never-married, Sales, Husband, White, Male,-59,-1,40, United-States, <=50K
57, Self-emp-inc,185602, Some-college,10, Married-AF-spouse, Craft-repair, Not-in-family, White, Male,-44,-1,40, United-States, <=50K
41, ?,47911, Masters,14, Widowed, Prof-specialty, Unmarried, White, Male,45,0,39, United-States, <=50K
25, Private,209304, 10th,13, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,-58,3,51, United-States, <=50K
29, Private,97261, Some-college,11, Married-AF-spouse, Exec-managerial, Husband, White, Male,-28,0,40, United-States, <=50K
58, Private,220566, Bachelors,9, Never-married, Farming-fishing, Not-in-family, White, Male,41,2,40, United-States, <=50K
28, ?,173921, Masters,2, Married-civ-spouse, Exec-managerial, Husband, White, Female,2271,0,40, United-States, <=50K
39, Private,189815, HS-grad,12, Never-married, Exec-managerial, Own-child, White, Male,-1,1,27, United-States, >50K
49, ?,48021, HS-grad,9, Separated, Exec-managerial, Husband, White, Male,2645,0,50, United-States, <=50K
21, Private,154736, 12th,12, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,-70,-1,40, United-States, >50K
43, Self-emp-inc,234142, Some-college,13, Widowed, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,4002,1,77, United-States, <=50K
21, Self-emp-not-inc,511557, 11th,15, Married-civ-spouse, Farming-fishing, Husband, White, Male,-45,0,49, United-States, <=50K
38, Private,59934, 5th-6th,8, Never-married, Exec-managerial, Unmarried, White, Male,-97,1998,40, United-States, <=50K
25, Private,166974, 10th,9, Divorced, ?, Unmarried, White, Female,-81,2271,39, United-States, <=50K
30, State-gov,185356, HS-grad,13, Widowed, Exec-managerial, Husband, White, Male,-115,4,40, United-States, <=50K
20, Private,27014, Assoc-voc,9, Married-civ-spouse, Other-service, Wife, White, Male,2731,1812,35, United-States, <=50K
40, Private,148458, Some-college,9, Never-married, Exec-managerial, Own-child, White, Female,28,3,30, United-States, <=50K
40, Private,122215, Bachelors,13, Married-civ-spouse, Other-service, Not-in-family, Black, Male,25,1,56, Laos, >50K
35, Self-emp-not-inc,77571, Bachelors,9, Separated, Exec-managerial, Unmarried, White, Male,-55,4,56, United-States, <=50K
31, Private,183585, Some-college,13, Never-married, Adm-clerical, Unmarried, White, Male,22,0,39, United-States, <=50K
60, Private,209125, HS-grad,5, Married-civ-spouse, Other-service, Husband, White, Male,-10,2256,40, United-States, <=50K
42, Private,205414, HS-grad,12, Never-married, Other-service, Own-child, White, Male,22,7,39, United-States, <=50K
43, ?,221420, Some-college,12, Never-married, ?, Husband, Black, Female,-1,2,39, United-States, <=50K
52, ?,198491, 7th-8th,8, Divorced, Adm-clerical, Not-in-family, White, Male,-45,0,24, United-States, <=50K
51, Private,459146, HS-grad,12, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,9,1,29, United-States, <=50K
24, ?,150709, Masters,12, Separated, Craft-repair, Husband, White, Male,1082,0,24, United-States, <=50K
60, Self-emp-inc,140477, Some-college,12, Never-married, Prof-specialty, Not-in-family, White, Female,48,1921,15, United-States, <=50K
39, Local-gov,38708, 10th,12, Married-civ-spouse, Other-service, Not-in-family, Black, Male,757,4,40, United-States, <=50K
43, Self-emp-inc,113853, Bachelors,12, Married-civ-spouse, Exec-managerial, Own-child, White, Male,10,5,39, United-States, <=50K
17, Private,307262, Doctorate,13, Divorced, Adm-clerical, Not-in-family, White, Male,15,1,63, United-States, <=50K
58, ?,141099, Bachelors,7, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,95,1,44, United-States, <=50K
17, State-gov,68580, 9th,8, Never-married, Exec-managerial, Unmarried, White, Male,-13,2,48, United-States, <=50K
24, Private,122139, 9th,4, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,7,-3,36, United-States, <=50K
55, Private,96036, Some-college,10, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,-87,2456,49, United-States, >50K
17, Private,215413, HS-grad,15, Never-married, Exec-managerial, Husband, Black, Male,-11,0,40, United-States, <=50K
29, Private,172127, Some-college,9, Widowed, Sales, Husband, White, Female,7678,-1,40, United-States, <=50K
52, Private,216928, Some-college,12, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,2882,0,19, United-States, <=50K
17, Self-emp-not-inc,210691, HS-grad,9, Never-married, Craft-repair, Husband, Black, Male,-77,0,60, England, >50K
22, Private,137300, Doctorate,12, Separated, Craft-repair, Own-child, White, Male,-109,3,31, United-States, <=50K
43, Private,209394, HS-grad,9, Widowed, Craft-repair, Unmarried, Black, Female,9,-2,18, United-States, <=50K
32, Private,143575, Some-college,8, Married-civ-spouse, Sales, Husband, White, Male,-4,-3,40, United-States, <=50K
32, ?,33675, Some-college,5, Married-civ-spouse, Armed-Forces, Husband, Asian-Pac-Islander, Male,-11,0,40, Yugoslavia, <=50K
29, Federal-gov,124547, 11th,9, Married-civ-spouse, Transport-moving, Husband, White, Male,-126,4,39, United-States, <=50K
33, Private,163682, Some-college,13, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,-68,0,37, United-States, <=50K
17, Private,321095, 9th,13, Divorced, Other-service, Husband, Black, Male,6619,0,30, United-States, <=50K
33, Private,109233, HS-grad,9, Married-civ-spouse, Prof-specialty, Own-child, White, Male,67,5,28, United-States, <=50K
47, Self-emp-inc,177035, Assoc-acdm,10, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,75,2,50, United-States, >50K
26, Private,363906, Assoc-voc,12, Married-civ-spouse, Transport-moving, Own-child, White, Male,-76,6,34, United-States, <=50K
16, Private,200881, HS-grad,9, Separated, Farming-fishing, Own-child, Asian-Pac-Islander, Male,86,0,40, United-States, >50K
35, Private,186046, Assoc-acdm,11, Never-married, Priv-house-serv, Husband, Amer-Indian-Eskimo, Male,-8,-1,47, United-States, <=50K
66, Local-gov,188210, 7th-8th,12, Married-spouse-absent, Craft-repair, Husband, White, Male,-12,4,50, United-States, >50K
50, Private,314427, Some-college,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,-118,1,40, United-States, <=50K
43, Private,203237, 10th,9, Separated, Sales, Own-child, White, Female,-19,2,39, United-States, <=50K
53, Private,193526, Bachelors,6, Divorced, Machine-op-inspct, Not-in-family, White, Male,-50,1,21, United-States, >50K
21, ?,44737, Bachelors,8, Married-civ-spouse, Other-service, Husband, White, Male,-102,4,32, United-States, >50K
53, Private,97119, Some-college,13, Never-married, Other-service, Not-in-family, White, Female,68,-1,30, United-States, <=50K
33, Private,95753, Some-college,9, Married-civ-spouse, Sales, Husband, White, Male,-20,1,40, United-States, <=50K
51, State-gov,178215, 10th,10, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,-3,3,30, Laos, <=50K
44, Private,140375, Assoc-voc,10, Married-spouse-absent, Other-service, Not-in-family, White, Male,-38,-3,46, United-States, <=50K
39, Private,426709, Bachelors,11, Married-civ-spouse, Craft-repair, Husband, White, Male,31,1,39, United-States, >50K
46, Private,142050, Bachelors,10, Never-married, Adm-clerical, Husband, White, Male,54,3,40, United-States, >50K
31, Private,266775, Assoc-acdm,4, Separated, ?, Own-child, White, Male,-28,2,31, United-States, <=50K
66, Federal-gov,448607, Some-college,4, Married-civ-spouse, Exec-managerial, Own-child, White, Female,-59,5,4, Ireland, <=50K
